"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06"
"Kentucky","State",21,4461952,"Kentucky",,,0.0659425821083245,0.0698718820411297,0.0710594745111639,0.0716854657358774,0.0718239255751076,0.0690897468975877,0.0670700164747123,0.0693425092275283,0.0737996741941924,0.0730393682487543,0.0716366505592724,0.0668045518886668,0.0628985004438382,0.0657382608122121,0.0698228371185107,0.0732107562677356,0.0731448203240798,0.0721354653601651,0.0690431317149135,0.068653550821648,0.0699128501769051,0.0713255284665837,0.0736507169309418,0.0732662829716013,0.0726445243760909,0.0723046725806762,0.0723007640329054,0.071258133977955,0.0702493015128833,0.0695017759328224,0.0686508794068731,0.0688874775553148,0.0718189643562201,0.0754952723187686,0.0783399561414088,0.0814574239629053,0.0834419731462504,0.0856941423530877,0.0868465469421617,0.0877008972980871,0.0874241274114965,0.0842096474171751,0.0813602417159456,0.0785005818064675,0.0762278819976092,0.0757602775810325,0.0766876761617782,0.0771222562728396,0.0760598045931462,0.0733617042233553,0.0695576322901352,0.0647249485908515,0.0600431145837468,0.0552700492057317,0.0506863872133352,0.0476625046085224,0.0477130773644276,0.0483037827864991,0.050570918917521,0.0526425483379962,0.0522902723536737,0.053384886845715,0.0533989439080033,0.0531805635372395,0.052794423917744,0.0522820435229193,0.052358401938688,0.0534567332387344,0.0564475740112314,0.0586436432906341,0.0603178305917581,0.0627398526201502,0.0634708419997436,0.064674586824729,0.0665015772757761,0.0663931306741564,0.0673925305272016,0.0677300329737115
"Maricopa County, AZ","County",4013,4412779,"Arizona","Maricopa County","Phoenix-Mesa-Chandler, AZ",0.0584679345668502,0.0583581018826495,0.0587891626278189,0.0591179184659267,0.0590659152454895,0.0591298371063848,0.0579743351729745,0.0577300039213436,0.0578531971693113,0.0567819854185476,0.0561404054585279,0.054510084941051,0.0530657682805605,0.0527649216986298,0.0529145307453795,0.0536111766513607,0.0540432036513756,0.0543601379041479,0.0539495741561109,0.0522390603037566,0.0509550720001456,0.049659022905296,0.0492384469481444,0.0496700516827848,0.0500862826011007,0.0509390260961959,0.0516517280936648,0.0524087350549266,0.0529367998915021,0.0528521078447663,0.052533471274687,0.0520387525918444,0.0515101294494711,0.0513114335529347,0.0512569227033332,0.0516823570149181,0.052311139378825,0.0532073361640053,0.0548699049122655,0.0573044301953859,0.0593035159610109,0.0596692990672885,0.0586921312981555,0.0563145897506872,0.0540085426759973,0.0533510043857806,0.0535637674371469,0.0536075368837821,0.0527405517206583,0.0509859691757635,0.0481871347391267,0.044134466119755,0.0402775614679882,0.0363408065783541,0.0332552034184203,0.0322431556377608,0.0332512271718522,0.0356456925738929,0.038435707750781,0.0413523405036796,0.0441363273824034,0.0469544716134925,0.0500267297441684,0.0523769041768062,0.0543224388947063,0.0554997184015633,0.056407860298957,0.0579491101562428,0.0600443369253355,0.0624308193625842,0.0642597200143642,0.0662170903510646,0.0674972661549255,0.0697191676018481,0.0722595131373316,0.0743686198042331,0.07648086384736,0.0779827112695529
"Detroit-Warren-Dearborn, MI Metro Area","Metro",19820,4317384,,,"Detroit-Warren-Dearborn, MI Metro Area",0.0468471217312302,0.0473056281248472,0.0484144606295149,0.0479398949359507,0.04695227735285,0.0447861019569098,0.0416755726709842,0.0433930399318996,0.0456468494798103,0.0461781500214994,0.0500056400160839,0.0506005458221234,0.0522244616484319,0.0561046641961973,0.0566173738056155,0.055232293971556,0.051716135494074,0.0469203300434326,0.0418334907287204,0.0375406470435663,0.0338778910538281,0.0325955323158652,0.031367848984689,0.0305029949181995,0.0307229697022298,0.0298968124296345,0.0291659431642487,0.0285926733350571,0.0281564727738021,0.0295910544176959,0.032008117997298,0.0348280383638452,0.0377044024835015,0.039276814469567,0.0407938926462455,0.0418299524568264,0.042158366468894,0.0420920479378426,0.0411820779817844,0.0411277423219155,0.0409902981106302,0.039748141429295,0.0385531233304139,0.0364370915250332,0.033830204631405,0.0319163347911535,0.0311598565018827,0.0315969868795022,0.034080555453818,0.0379744736079965,0.0424329521843455,0.0442148354997888,0.0448310980758,0.0432414329854244,0.0395856202646114,0.0374164646459015,0.0348954916975418,0.0338160740612148,0.0333061156336899,0.0340777215553799,0.0354840555330509,0.0368781206221805,0.0389196701026192,0.0397860522613585,0.0398716749162945,0.0403201500045301,0.0405999481234561,0.041981982885879,0.0437475328267595,0.0463457652091741,0.0503777810588227,0.05340886941784,0.0572345230253931,0.0600598080103432,0.0619709395707766,0.0634716701081748,0.0639870863264617,0.0641996721560508
"Oregon","State",41,4176346,"Oregon",,,0.0724284486960414,0.0753779128740543,0.0747072981300842,0.0747037367931421,0.0739030696136384,0.0707902318904303,0.0682285151855401,0.0660768507125925,0.0655070527739912,0.0665454689295262,0.0686012609279828,0.0702115701853156,0.071530171720443,0.0718956193064319,0.0719807441271593,0.0701346864952997,0.0686229802737042,0.0671868368521378,0.0652535736602125,0.0642560742250472,0.062622701350729,0.061613570619105,0.0615004765404902,0.0617436042142598,0.062637338316197,0.0625741053889567,0.0615473225542011,0.0599851697802283,0.0576220879084432,0.0553709620331179,0.0542592951471145,0.0550255643380533,0.0564623136346295,0.0592977180082144,0.0614231067989727,0.0624057229295067,0.0627509228937777,0.0622085018260793,0.0617093655294142,0.0623057243217707,0.0634417502982344,0.0643130782499229,0.0643296287069025,0.0626735375181171,0.0617826815137238,0.0608684278553876,0.061727896932005,0.0637964252715955,0.0638013180558636,0.0630699945169774,0.0610285796263083,0.0569096200668572,0.0524343324732857,0.0477907573642396,0.0434740309567457,0.0401614970194545,0.0392295086701511,0.0401145339402427,0.0421435813540079,0.0446997915672182,0.0468184097702731,0.047885509732274,0.0479413646380991,0.0475550363323779,0.046410358994165,0.0451492917096905,0.044293008965202,0.0444093038895713,0.0457779714468726,0.0486236343004734,0.0522298827134737,0.0564410756725439,0.0606821477190939,0.0652732913284046,0.0701464299324423,0.0742669405265274,0.0779618693088487,0.0804451138171572
"Los Angeles, CA","City",644000,3973278,"California","Los Angeles County","Los Angeles-Long Beach-Anaheim, CA",0.0526174233812517,0.056607719220087,0.0570140470399247,0.0579831226636154,0.0597478201664587,0.0595499974252191,0.0589393484319069,0.0572938560998672,0.0562615422590514,0.0551031933808843,0.0552023275287563,0.0557275839619086,0.055678017433747,0.0549736504242566,0.0543312496853497,0.0536169866963863,0.0544873011518966,0.0562920317679208,0.0580950918276811,0.0588612263361328,0.0585621274516957,0.0586951344199338,0.0582840943609704,0.0594623141558714,0.0602797898037274,0.0609315980552538,0.0639992232958797,0.065934933642459,0.0682640774887349,0.0699747701329505,0.0689601756404052,0.0672375348679133,0.0678874056190303,0.0686121361662256,0.069629433378219,0.0718310340476545,0.0726395038177074,0.0742046638333075,0.0769483353786035,0.0826702606783781,0.0877700398540131,0.093953820685202,0.0995671240097808,0.101639160041552,0.101545794471012,0.0996168441625618,0.0964810807959388,0.0935670672989885,0.0912161242592299,0.0878834971999323,0.0847187971135873,0.080004240594605,0.074585876988265,0.0681166416135568,0.0603308619992788,0.0528813282716682,0.0473290924675238,0.0447669148342974,0.0439519379747277,0.0447889109688846,0.0451132356405075,0.0444536726344431,0.0444171728073392,0.0442700405734743,0.044510496029932,0.0449295816889119,0.0448899846479449,0.0450325314648549,0.0458316396102086,0.0471180349454105,0.0492530950076992,0.0517555565097889,0.0536490382006209,0.0553475624056792,0.0566731982673443,0.0584264363716622,0.0612659054065624,0.0638351480128259
"Oklahoma","State",40,3949342,"Oklahoma",,,0.0798116211458838,0.0784454517407325,0.0781500928359414,0.0769375334536647,0.0760475459356797,0.0760011240337818,0.0751083554312582,0.0777761336065229,0.0800161888420871,0.0797296043863477,0.0806908176044507,0.0810691767639092,0.0806824029611932,0.0827361407582282,0.0849552587493293,0.0856833880236225,0.0882553418592581,0.0900499332545713,0.0885569490440376,0.0869575424567527,0.0827526608022799,0.0798264340751479,0.0795696769407214,0.0821264314996981,0.0884960612227113,0.0933376327901976,0.0974125765303924,0.0965263326374497,0.0916915483148249,0.087728728178211,0.0830833304347861,0.0793766316300492,0.0783214005098857,0.077581545195819,0.0779124776868306,0.0789085274800641,0.0790272843166395,0.0785684924496383,0.0774682824997859,0.077167182247319,0.0765413394429309,0.0746743722296439,0.0725196746632895,0.0688239050006609,0.0651979167842153,0.0635075442452441,0.0634178084342322,0.0646315639447844,0.0641260498534101,0.0620225444502808,0.0584157666115068,0.052584751431624,0.0475470086104698,0.0432122579049872,0.0395126124004993,0.0373095846495704,0.0364765280793053,0.0364132173369498,0.0370970750869017,0.0384192989276086,0.0397989611135162,0.0410948320343975,0.0418117072260971,0.0418887784161325,0.0411415708221523,0.0418923039787399,0.0435843144513283,0.0474113171895731,0.0526189159664432,0.0559480586712128,0.0583969869435488,0.0599144140066674,0.061147956579218,0.0625658892695675,0.0640628707855417,0.0649998343508463,0.0656372648949095,0.0658995674637561
"Seattle-Tacoma-Bellevue, WA Metro Area","Metro",42660,3928498,,,"Seattle-Tacoma-Bellevue, WA Metro Area",0.0459583341489766,0.0486135021225431,0.0497393481621925,0.0500792538151084,0.0504592117990645,0.0495975785216369,0.0494318946490199,0.0510707000777166,0.054493445237293,0.0580527253174598,0.0611154743433938,0.062623024857873,0.0628892301977085,0.0620969875692498,0.0608482835752899,0.0591087417638586,0.0573149389423829,0.0564574953318819,0.0558938920005328,0.0559777087503518,0.0568755120133165,0.0580676481530903,0.0587384204838724,0.059201991363885,0.0601431400318941,0.0601053515761058,0.059801584879922,0.0583024432200485,0.0553969646364746,0.0528891287064152,0.0514997787517046,0.0517299313878023,0.052954154344144,0.0551385621920472,0.0563110006312577,0.0564899161007147,0.0556394756989821,0.0528054022143226,0.0501829859552135,0.0501084302408245,0.0517164995652945,0.054935731960755,0.0588383717551098,0.061743028710105,0.0644603443084196,0.0673778664067805,0.0697543991821744,0.070577560195532,0.0695295712562829,0.0667839426131474,0.0629404675068852,0.0584497637077951,0.0528781057613418,0.0472295710641198,0.0417807773667139,0.0374586200102472,0.0362914110329698,0.0375873913188019,0.0407592994193823,0.0443818250492972,0.0468226591829612,0.0481393705473213,0.0488194538418778,0.0489490127408229,0.048094956413782,0.0472554191322716,0.0472074850392352,0.0484614736643339,0.05141080209595,0.0549896302766508,0.057848204992876,0.0596258808429749,0.0608520311341144,0.0616978272471,0.0624423052203406,0.0632933471614942,0.0638471498990211,0.0639871159435262
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Metro",33460,3605450,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.0567494314601278,0.0554060231795295,0.0544043031397081,0.0536247569374228,0.0520086494973456,0.0521677545833694,0.0533344323598199,0.054970015790102,0.0567278044422907,0.0579068189781095,0.0585639998619921,0.0593631121210682,0.0609429646766795,0.0620461296157417,0.0625787318853153,0.0628114263654703,0.0625582428646768,0.0617926201780305,0.0612950488985596,0.0598128853018756,0.0578078214553623,0.0558042530545913,0.0545074724219435,0.0544477482642435,0.0551832344720958,0.0571692066508451,0.058703890084331,0.0598189902464657,0.0602893587499746,0.0600132347410007,0.0597984583919763,0.0599370128119514,0.060097263324293,0.0600190920835416,0.0599510379221005,0.0597209870653259,0.0595965012426206,0.06011497612413,0.0612553330588265,0.0644061629287859,0.0682509674930054,0.0720664182412038,0.0751731394044008,0.0762663931733187,0.0772188590049817,0.0772088841891361,0.0781641509214701,0.0807386670978396,0.0822734070735664,0.0841693430737231,0.0849074762158908,0.0824004498759556,0.0787673497312368,0.0755369213387793,0.0720053182565856,0.0687985143516844,0.0667861474381875,0.0644100715235818,0.062509136464569,0.0615799190234195,0.0613150485931756,0.0614209568000203,0.06180199851735,0.0624178824470606,0.0624525757487227,0.0632718843657295,0.0641373124971373,0.0653876852722954,0.0674360240202394,0.0687360262252028,0.0695391244171119,0.0709706934148726,0.0732595613314636,0.0768016288177505,0.0821154991162005,0.0867895930828857,0.0896421264585077,0.0912526676945691
"Connecticut","State",9,3570549,"Connecticut",,,0.0858612230412056,0.0903677902755999,0.0905290023275967,0.0867428558935202,0.0838652640041461,0.0805852824394164,0.0741609682435944,0.0712712719474547,0.0686875754908779,0.0642047892655423,0.0631944504095673,0.0636608043682541,0.0643945203268046,0.0658662738760581,0.0683808267310125,0.0692970499452457,0.0689512522063094,0.0678529909481068,0.0685609163459826,0.0677146845572616,0.0670600289993787,0.0662923911006568,0.0632967012680671,0.0632422955979748,0.0639684326994062,0.0645492003570535,0.0637704045886131,0.0618118418446613,0.059345908524925,0.0566841583942791,0.0548448650904904,0.0544377108014658,0.054732238752462,0.0558922166574051,0.0580725527091308,0.0598954160482871,0.0618457411731068,0.0633958963997212,0.0641850744828495,0.0655609338080022,0.0675748745284973,0.0682551311357364,0.0679995115580859,0.0640189743545387,0.0578384129535224,0.0519372197960298,0.0473325702402543,0.0458697979041895,0.0458304966534598,0.0462178515326656,0.046117670741322,0.043311806291276,0.0394715912377644,0.0361083670188262,0.0329744474906847,0.0316554250210262,0.0321176280644567,0.0329213898149085,0.0340979126192951,0.0356438195571182,0.0360918222347066,0.0360814006913658,0.0358527078193991,0.0350025650967419,0.0340154884642229,0.0338073587034667,0.0347060142926175,0.0368127246905885,0.0399383153521111,0.0431745147889412,0.0454446749899297,0.0468476305352179,0.0477852023532296,0.0483447356233,0.0499217408496345,0.0513765955724616,0.0523670734369428,0.0528920225665461
"San Diego-Chula Vista-Carlsbad, CA Metro Area","Metro",41740,3323970,,,"San Diego-Chula Vista-Carlsbad, CA Metro Area",0.0482491505199322,0.0498592717178893,0.0513891289850591,0.0510720285975781,0.0512423292247323,0.0512291526444006,0.0502673936272344,0.0511616364421526,0.0517665332938553,0.0516970623339539,0.0520981524034156,0.0521107774777352,0.0527302417063475,0.0527002805823883,0.0527160246170026,0.0524708592350171,0.0514133116771964,0.0513588997801628,0.0509057512994089,0.0497899305676367,0.0500295427406144,0.0509740675861959,0.0519716991652722,0.0542868215827444,0.0560429836637618,0.0575298018778874,0.0594832116381033,0.060398451418863,0.0606098193645496,0.0595790366669483,0.0581258637666587,0.0561901666947819,0.0544580917395474,0.0538989311353158,0.0540561610093422,0.0547304084591405,0.0559888323509638,0.0563129027881012,0.0555260187339214,0.0565572645697116,0.0569744594859709,0.0579840934143643,0.057869189253301,0.054819288345274,0.0507450078534533,0.0458611653281715,0.0424037703008803,0.0399764432387111,0.0392383490832573,0.0397995318571841,0.0392654007471963,0.0374489661631218,0.034130865354412,0.0288139823020254,0.0241192834004861,0.0203166292882498,0.0179686135591098,0.0175951247920266,0.0183099743686379,0.0216622072754974,0.0251743107933605,0.0277050835369192,0.030149334200983,0.0306166904694512,0.0307891207241065,0.0310637780281106,0.0320165792800479,0.0336951725986162,0.036453641262851,0.0393623370871579,0.0412537555239191,0.0427568521775208,0.0432979801554904,0.0440074712647142,0.0441583494271603,0.0442144100034844,0.0441841182037683,0.0443222079970229
"San Diego County, CA","County",6073,3323970,"California","San Diego County","San Diego-Chula Vista-Carlsbad, CA",0.0482491505199322,0.0498592717178893,0.0513891289850591,0.0510720285975781,0.0512423292247323,0.0512291526444006,0.0502673936272344,0.0511616364421526,0.0517665332938553,0.0516970623339539,0.0520981524034156,0.0521107774777352,0.0527302417063475,0.0527002805823883,0.0527160246170026,0.0524708592350171,0.0514133116771964,0.0513588997801628,0.0509057512994089,0.0497899305676367,0.0500295427406144,0.0509740675861959,0.0519716991652723,0.0542868215827444,0.0560429836637618,0.0575298018778874,0.0594832116381033,0.0603984514188629,0.0606098193645496,0.0595790366669483,0.0581258637666587,0.0561901666947819,0.0544580917395474,0.0538989311353158,0.0540561610093422,0.0547304084591405,0.0559888323509638,0.0563129027881012,0.0555260187339214,0.0565572645697116,0.0569744594859709,0.0579840934143643,0.057869189253301,0.054819288345274,0.0507450078534533,0.0458611653281715,0.0424037703008803,0.0399764432387111,0.0392383490832573,0.0397995318571841,0.0392654007471963,0.0374489661631218,0.034130865354412,0.0288139823020254,0.0241192834004861,0.0203166292882498,0.0179686135591098,0.0175951247920266,0.0183099743686379,0.0216622072754974,0.0251743107933605,0.0277050835369192,0.030149334200983,0.0306166904694512,0.0307891207241065,0.0310637780281106,0.0320165792800479,0.0336951725986162,0.036453641262851,0.0393623370871579,0.0412537555239191,0.0427568521775208,0.0432979801554904,0.0440074712647142,0.0441583494271603,0.0442144100034844,0.0441841182037683,0.0443222079970228
"Orange County, CA","County",6059,3170345,"California","Orange County","Los Angeles-Long Beach-Anaheim, CA",0.0570621711009536,0.057331081167833,0.0574892469977706,0.0577343306351515,0.0583561323231102,0.0586646990838653,0.0611055496695525,0.0641572676333096,0.0661629071531171,0.0682250827647975,0.067555702619262,0.065873907649456,0.0650510747701452,0.0642924234677191,0.0655684293209022,0.0683128425196595,0.0703518816918204,0.0732970076296271,0.0741006836980058,0.0721527930223638,0.0696012785637293,0.0662431320351019,0.0628910297160677,0.0609732931189492,0.0608264880252226,0.0608326571991004,0.0619813506065193,0.0627377323827031,0.0632170369533557,0.0633206439876905,0.0623619718563471,0.0613539599462296,0.0600010353890644,0.0580148731324921,0.0561314568443927,0.0545075027270037,0.0530189357322724,0.05268932090663,0.0536170459496139,0.0568531823024156,0.0609427913594027,0.0642740216588134,0.0657962773489295,0.0650334737343334,0.0624491657310005,0.0593086410752615,0.056572770804584,0.0539094944511547,0.0519801311083335,0.0507541704325775,0.0499566968310725,0.0480556544600198,0.0446812097815842,0.0397732052189582,0.0338729031267739,0.0281269391918868,0.0242696223020821,0.0227922133780322,0.0235701051891556,0.025934571099461,0.0285913126645131,0.0311818796736053,0.0334814477003666,0.0355641985617951,0.0381411202828085,0.0407720793266622,0.042558252243193,0.044376072740597,0.0454011769027137,0.0457848876015035,0.0465326844239521,0.0476043541855791,0.0487293208110642,0.0499609144324745,0.0512085392259099,0.0514693698044781,0.0508164127109796,0.0502044114342254
"Tampa-St. Petersburg-Clearwater, FL Metro Area","Metro",45300,3152928,,,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0.0770016258322759,0.0812113496669958,0.0827295654831367,0.0831688507382794,0.0843157555375006,0.0820780909131635,0.078914371785381,0.0763954195063386,0.0750451840321744,0.073183787919738,0.0711420975791799,0.0690823647385113,0.0658239805878883,0.0649957684225357,0.0653429903249984,0.0652754666231742,0.0653474111933926,0.0643015736457395,0.0622784620317232,0.0598193714207271,0.0586806230778456,0.0583896150152994,0.059203766954075,0.0608669345268629,0.0624613813239179,0.0650933674555466,0.0671738395490446,0.0688181065095873,0.0698639539756319,0.0690655052362566,0.0681116804119472,0.066961030401252,0.0663453651591119,0.0661085798406316,0.0666503040257337,0.0673119394626239,0.0673404746750957,0.0676147978694931,0.0675069810189886,0.069322018540642,0.0704833914900724,0.0697694576023677,0.0679841958607783,0.0647277485582046,0.0620385618505109,0.0603545244053388,0.059407064785704,0.0583807364957259,0.0564157019995931,0.0545744924077836,0.05185332622562,0.0469625421887367,0.041239855950816,0.0348229880061915,0.0293860233722161,0.0263327372773068,0.0266629467122879,0.0288688820576225,0.032313536758537,0.0365145500217085,0.0400415690069972,0.0437258605465572,0.0462142241996797,0.0478053361143666,0.0487450089568103,0.0490524902956304,0.0500274000742698,0.0513697086705914,0.0534725144725781,0.0568034284348708,0.0600510277265862,0.0635258699800886,0.0668081976862899,0.0695243289610314,0.0729540741342286,0.0752290567367673,0.0778544907879442,0.0795373226803357
"Utah","State",49,3151239,"Utah",,,0.0669634425735958,0.06798088899697,0.0680828150609892,0.0691084494798021,0.0703364634135144,0.0713330429951857,0.0712544948456051,0.0702865537924875,0.0686945991659473,0.0670976334137812,0.0670809350236045,0.0662370120258011,0.0670184587536426,0.0675815650863326,0.0673671549657716,0.0676031289359439,0.0671510654657632,0.0673688886525241,0.0677746346089591,0.0676652661533658,0.0671186688725959,0.0657371910743026,0.0634083569363052,0.0606647906312042,0.0608086326096704,0.0626247397602708,0.0651818113225515,0.068359223929658,0.0682343621038143,0.0671947404640369,0.0662166859258756,0.0650902122787969,0.0648267655591869,0.0638468398708522,0.0633946372076031,0.0641200540470723,0.0651656641226478,0.0670562013138975,0.071621886393413,0.0759695252604272,0.0785130546787226,0.0794710300497001,0.0766029965028045,0.0731057687783322,0.0712454604897175,0.0691198698395646,0.0668306265761891,0.0643626846709926,0.060683378795199,0.0575713657014397,0.0555835918162735,0.0531015417676356,0.0505925845034031,0.0479125643194633,0.0460295084213361,0.0450307537890808,0.0436122165876732,0.0426328845953399,0.0415872578785114,0.0409074248810252,0.0421100891704219,0.0435985560808718,0.0461116733492654,0.0491081677848027,0.0520820524510655,0.0559373400675806,0.0574603734965383,0.0585430113677907,0.0597585696245487,0.0607669568215431,0.0627545594616247,0.0655520893328262,0.0686062053643,0.071879930915735,0.0764279841469801,0.0811850909057117,0.0865530930358923,0.0913354992729892
"Iowa","State",19,3150011,"Iowa",,,0.0563736510791367,0.061839242817159,0.0655593326132618,0.0676868562144424,0.0689129885128575,0.0661551613044261,0.062382455714305,0.0659948013155869,0.0733049707231259,0.0755894381698828,0.0808101046835844,0.0806879728397392,0.0815490318338999,0.0873392303728687,0.091211548998328,0.0906990321036736,0.0857955123713401,0.0820612811645311,0.0754729005645527,0.0709565200675722,0.0703498680005246,0.0696496677098834,0.0678686693249838,0.0667205198666749,0.0651247135406305,0.063154543641145,0.0644511041281477,0.0649181161187785,0.0639822659055516,0.0633663912777133,0.0611918924931555,0.0579918296918539,0.0552247638629936,0.0539909522689265,0.0542684712229337,0.0569917612540395,0.0609202263850558,0.0640150198300807,0.0655399666258586,0.0660608722705108,0.0642619005187606,0.0612902702815553,0.0588678287402897,0.0565721000135759,0.0565597912898454,0.0565672200687457,0.0561378851835766,0.0555043709061939,0.054679460924891,0.0545210087157162,0.0553662613828117,0.0554024668723026,0.0536539268397605,0.0508197773162381,0.0469214281780005,0.0433075075222447,0.0404981123355714,0.0391548506632185,0.0398628486652966,0.041907356567103,0.0451844834125353,0.0496506567794557,0.0521475414359936,0.0520862012415117,0.0507947650936767,0.0466515240542084,0.0438261204425734,0.0437566807248062,0.0450151088011897,0.0478821948752793,0.0511164977410271,0.0541513352135157,0.0565285913081133,0.0593856969850695,0.0611972601125423,0.0616559303818818,0.061537005669787,0.0603069127580367
"Nevada","State",32,3030281,"Nevada",,,0.0396239424743744,0.0353459261052876,0.0334477387643295,0.0313638386777427,0.0279449292106928,0.0313869179958698,0.0368794993283458,0.0451695682445628,0.0519130254274215,0.0547201505942657,0.0547475363305089,0.0535675864419495,0.0541569999465332,0.0553675524530606,0.0566420486862599,0.0567579627595511,0.0560231395223924,0.053972679618508,0.0525624700656301,0.0514927655410637,0.051245383687887,0.0499525425042679,0.0493170963294655,0.0497761424261592,0.0519119536569321,0.0549824056469916,0.0562115300765437,0.0560004997238873,0.0540998547878614,0.0527822620292948,0.0533165706238068,0.0553508540035831,0.0573009940310483,0.0593580943443652,0.0611079177383953,0.063349756820192,0.0656994047459229,0.0673405048122486,0.0675864980294179,0.0664246632055836,0.0635667188561884,0.0583779740799006,0.0532334084369579,0.0472546159183048,0.042388165079669,0.0399398791558012,0.0398375860092753,0.0416112562019509,0.0432478969227481,0.0441309992564408,0.043158372822348,0.0395963851009927,0.0349127022731022,0.0302814716953497,0.0266669663249105,0.0257430519591928,0.0273484298686152,0.0304073924096794,0.033527844654751,0.036554099644039,0.0397555411014511,0.0433666210929051,0.0464152875292314,0.0484555628153966,0.0496570444594572,0.050279705286574,0.0520546565178633,0.0546568926737165,0.0572577664913519,0.0612399954132302,0.0658043535513146,0.0703701476142824,0.0753815765299187,0.0784937942120368,0.0802477385285743,0.0809067704036337,0.0821641146542455,0.082988677171231
"Arkansas","State",5,3011873,"Arkansas",,,0.0975074870248768,0.0990041011662296,0.0948052583234331,0.09178595387771,0.0942890837715197,0.0967827242114613,0.0992408302269867,0.101460296631802,0.0955933588220497,0.0861892534983437,0.0803026906346736,0.0841658447887032,0.090095866130621,0.0997200870538743,0.106629583036678,0.102436513236685,0.0964684800212962,0.0884617398160175,0.082728122590392,0.0763920250894821,0.0733624626797801,0.0710629155117577,0.0685961538984862,0.0705927002584508,0.0694596189045794,0.0679950447285962,0.068567503396039,0.0653551118759671,0.0674755977373225,0.071485419306485,0.0736901728715112,0.0779448829718037,0.0793547141218406,0.0795373367409031,0.0781484932064619,0.0765787063128943,0.0755389794360792,0.0750980792282287,0.0748689341021004,0.0741534448751525,0.0708901942761209,0.0652462266159889,0.0606042270830943,0.0573491064735477,0.0555551761850038,0.0562953242589035,0.0582177905131175,0.0623342551494223,0.0671594525743248,0.0704156333153059,0.0729936864871476,0.0707860651519128,0.0639975921876048,0.0565646370050389,0.0492851865834659,0.0441373788719481,0.0439059403146912,0.0454821717092677,0.0476665134099482,0.0506101211321381,0.0525917134641908,0.0549024927242784,0.0573035583878698,0.0549324548254327,0.0517609803220492,0.0479977685908249,0.0436268390928779,0.0446617230040271,0.0480800460978788,0.0533143822502641,0.0607830689535795,0.0679608372625791,0.0746823989733914,0.0782212787873753,0.0780730061054966,0.0763985525299629,0.0729173656240061,0.0710608918969475
"Mississippi","State",28,2981835,"Mississippi",,,0.0892131717407587,0.0885863853181341,0.0892148690694611,0.0872348928092901,0.0876096825164331,0.085332973382035,0.0807050886806936,0.0765263682664747,0.0685799116826432,0.0653139312903742,0.0648846690523562,0.0682634974552126,0.0738077286562702,0.0755204293275911,0.0738017488484064,0.0711104241244193,0.0684744512368398,0.0675724280847339,0.0612257104601808,0.0536002570933649,0.0468021273006522,0.0399428081446795,0.0409234584111724,0.0424701006027112,0.0418776374950433,0.045395458817064,0.049280450331921,0.052389560797946,0.0554530345184837,0.054289026348184,0.0536001483250111,0.0495589349688527,0.048324995396557,0.0502308468825745,0.0513742489092463,0.0545950108634112,0.0555972694025501,0.0536514425184931,0.0515398475974811,0.0502191035608731,0.0481916984354123,0.043558130474555,0.0375546742728774,0.0312358106835294,0.0262619574845533,0.0258197900160899,0.0273275823516493,0.0314539712595615,0.0351579445435401,0.0367875478739819,0.0373795693085987,0.0359075433249494,0.0329821685942549,0.0300613553755172,0.0274386647617037,0.0260335327773884,0.0264908110309474,0.0277051220623411,0.0306500541623501,0.0330117311580231,0.034188285665802,0.035372714314151,0.0353258409279627,0.0352272481513443,0.0353185231817205,0.0335805651107813,0.0314401537265707,0.0298388479095208,0.031100791453579,0.0350010981972816,0.0388899862420748,0.0417878723258429,0.0446623921894422,0.0497706471996624,0.0544731713667568,0.0636694664251356,0.069905784001113,0.0724587842051868
